batch_id,collection_timestamp,city,station_type,station_id,station_name,stop_point_ref,operating_day,journey_ref,transport_mode,product_category,public_code,line,train_number,origin,destination,planned_platform,estimated_platform,scheduled_departure,estimated_departure,cancelled,has_realtime,predicted_delay_minutes,collection_timestamp_local,scheduled_departure_local,estimated_departure_local,date,hour,weekday,weekend,minutes_until_departure
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:894224,2026-09-22,ch:1:sjyid:100684:SKI-6284,bus,Bus,6,6,6284,"St. Gallen, Bach St. Georgen",Heiligkreuz,E,,2026-09-22 12:08:00+00:00,2026-09-22 12:08:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:08:00+02:00,2026-09-22 14:08:00+02:00,2026-09-22,14,Tuesday,False,3.2657666666666665
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:894224,2026-09-22,ch:1:sjyid:100684:SKI-3166,bus,Bus,3,3,3166,"Abtwil SG, Säntispark","Wittenbach, Bahnhof",E,,2026-09-22 12:09:00+00:00,2026-09-22 12:09:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:09:00+02:00,2026-09-22 14:09:00+02:00,2026-09-22,14,Tuesday,False,4.265766666666667
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:541287,2026-09-22,ch:1:sjyid:100684:SKI-8191,bus,Bus,8,8,8191,"St. Gallen, Neudorf/R'str.",Wendeplatz Stocken,H,,2026-09-22 12:10:00+00:00,2026-09-22 12:10:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:10:00+02:00,2026-09-22 14:10:00+02:00,2026-09-22,14,Tuesday,False,5.265766666666667
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:181274,2026-09-22,ch:1:sjyid:100684:SKI-1288,bus,Bus,1,1,1288,"St. Gallen, Wolfganghof",Stephanshorn,B,,2026-09-22 12:10:00+00:00,2026-09-22 12:11:12+00:00,,True,1.2,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:10:00+02:00,2026-09-22 14:11:12+02:00,2026-09-22,14,Tuesday,False,5.265766666666667
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:606657,2026-09-22,ch:1:sjyid:100684:SKI-8176,bus,Bus,8,8,8176,"St. Gallen, Wendeplatz Stocken",Neudorf / R'str.,I,,2026-09-22 12:10:00+00:00,2026-09-22 12:11:06+00:00,,True,1.1,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:10:00+02:00,2026-09-22 14:11:06+02:00,2026-09-22,14,Tuesday,False,5.265766666666667
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:606657,2026-09-22,ch:1:sjyid:100684:SKI-10152,bus,Bus,10,10,10152,"St. Gallen, Oberhofstetten",Röteli,I,,2026-09-22 12:11:00+00:00,2026-09-22 12:11:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:11:00+02:00,2026-09-22 14:11:00+02:00,2026-09-22,14,Tuesday,False,6.265766666666667
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:989159,2026-09-22,ch:1:sjyid:100684:SKI-1299,bus,Bus,1,1,1299,"St. Gallen, Stephanshorn",Winkeln,A,,2026-09-22 12:12:00+00:00,2026-09-22 12:12:42+00:00,,True,0.7,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:12:00+02:00,2026-09-22 14:12:42+02:00,2026-09-22,14,Tuesday,False,7.265766666666667
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:482413,2026-09-22,ojp:96224:2:R:j26:176,bus,Bus,121,121,12160,"Engelburg, Dorfplatz",Heiden,D,,2026-09-22 12:12:00+00:00,2026-09-22 12:12:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:12:00+02:00,2026-09-22 14:12:00+02:00,2026-09-22,14,Tuesday,False,7.265766666666667
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:888081,2026-09-22,ch:1:sjyid:100695:e27b69ca-5655-44cf-a559-7e77a1619966,bus,Bus,151,151,51152,"St. Gallen, Spisertor (Bus)",Gossau Bhf,F,,2026-09-22 12:12:00+00:00,2026-09-22 12:12:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:12:00+02:00,2026-09-22 14:12:00+02:00,2026-09-22,14,Tuesday,False,7.265766666666667
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:606657,2026-09-22,ch:1:sjyid:100684:SKI-5286,bus,Bus,5,5,5286,"St. Gallen, Riethüsli",Rotmonten,I,,2026-09-22 12:13:00+00:00,2026-09-22 12:13:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:13:00+02:00,2026-09-22 14:13:00+02:00,2026-09-22,14,Tuesday,False,8.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:888081,2026-09-22,ch:1:sjyid:100684:SKI-4175,bus,Bus,4,4,4175,"Wittenbach, Bahnhof","Abtwil SG, Säntispark",F,,2026-09-22 12:14:00+00:00,2026-09-22 12:14:54+00:00,,True,0.9,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:14:00+02:00,2026-09-22 14:14:54+02:00,2026-09-22,14,Tuesday,False,9.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:886128,2026-09-22,ojp:96220:8:R:j26:147,bus,Bus,211,211,21152,"St. Gallen, Bahnhof",Arbon,G,,2026-09-22 12:15:00+00:00,2026-09-22 12:15:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:15:00+02:00,2026-09-22 14:15:00+02:00,2026-09-22,14,Tuesday,False,10.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:541287,2026-09-22,ch:1:sjyid:100684:SKI-5295,bus,Bus,5,5,5295,"St. Gallen, Rotmonten",Riethüsli,H,,2026-09-22 12:16:00+00:00,2026-09-22 12:16:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:16:00+02:00,2026-09-22 14:16:00+02:00,2026-09-22,14,Tuesday,False,11.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:181274,2026-09-22,ch:1:sjyid:100684:SKI-2294,bus,Bus,2,2,2294,"St. Gallen, Winkeln",Guggeien,B,,2026-09-22 12:16:00+00:00,2026-09-22 12:16:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:16:00+02:00,2026-09-22 14:16:00+02:00,2026-09-22,14,Tuesday,False,11.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:894224,2026-09-22,ch:1:sjyid:100684:SKI-4178,bus,Bus,4,4,4178,"Abtwil SG, St. Josefen","Wittenbach, Bahnhof",E,,2026-09-22 12:16:00+00:00,2026-09-22 12:17:42+00:00,,True,1.7,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:16:00+02:00,2026-09-22 14:17:42+02:00,2026-09-22,14,Tuesday,False,11.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:989159,2026-09-22,ch:1:sjyid:100684:SKI-2295,bus,Bus,2,2,2295,"St. Gallen, Guggeien",Wolfganghof,A,,2026-09-22 12:18:00+00:00,2026-09-22 12:18:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:18:00+02:00,2026-09-22 14:18:00+02:00,2026-09-22,14,Tuesday,False,13.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:174964,2026-09-22,ch:1:sjyid:100684:SKI-9181,bus,Bus,9,9,9181,"St. Gallen, Schuppis Nord",Hölzli,C,,2026-09-22 12:18:00+00:00,2026-09-22 12:19:54+00:00,,True,1.9,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:18:00+02:00,2026-09-22 14:19:54+02:00,2026-09-22,14,Tuesday,False,13.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:174964,2026-09-22,ojp:96224:2:H:j26:54,bus,Bus,121,121,12155,"Heiden, Post",Engelburg,C,,2026-09-22 12:18:00+00:00,2026-09-22 12:18:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:18:00+02:00,2026-09-22 14:18:00+02:00,2026-09-22,14,Tuesday,False,13.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:541287,2026-09-22,ch:1:sjyid:100684:SKI-6309,bus,Bus,6,6,6309,"St. Gallen, Heiligkreuz",Bach St.Georgen,H,,2026-09-22 12:18:00+00:00,2026-09-22 12:18:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:18:00+02:00,2026-09-22 14:18:00+02:00,2026-09-22,14,Tuesday,False,13.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:894224,2026-09-22,ch:1:sjyid:100695:8a12a52a-d5db-441b-b31b-0a93a7db3b92,bus,Bus,151,151,51135,"Gossau SG, Bahnhof",St.Gallen Spisertor,E,,2026-09-22 12:18:00+00:00,2026-09-22 12:18:18+00:00,,True,0.3,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:18:00+02:00,2026-09-22 14:18:18+02:00,2026-09-22,14,Tuesday,False,13.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:482413,2026-09-22,ojp:96221:0:R:j26:69,bus,Bus,242,242,24250,"St. Gallen, Bahnhof",Rheineck,D,,2026-09-22 12:18:00+00:00,2026-09-22 12:18:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:18:00+02:00,2026-09-22 14:18:00+02:00,2026-09-22,14,Tuesday,False,13.265766666666668
20260922_120440,2026-09-22 12:04:44.054000+00:00,St. Gallen,local,ch:1:sloid:74095,"St. Gallen, Bahnhof",ch:1:sloid:74095:0:606657,2026-09-22,ch:1:sjyid:100684:SKI-9178,bus,Bus,9,9,9178,"St. Gallen, Hölzli",Schuppis Nord,I,,2026-09-22 12:18:00+00:00,2026-09-22 12:18:00+00:00,,True,0.0,2026-09-22 14:04:44.054000+02:00,2026-09-22 14:18:00+02:00,2026-09-22 14:18:00+02:00,2026-09-22,14,Tuesday,False,13.265766666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2892,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-01-50-Semaine-1-10019022,bus,Bus,1,1,1271,"Lausanne, Blécherette",EPFL/Colladon,B,,2026-09-22 12:01:00+00:00,2026-09-22 12:14:12+00:00,,True,13.2,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:01:00+02:00,2026-09-22 14:14:12+02:00,2026-09-22,14,Tuesday,False,-3.7397833333333335
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2893,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-21-50-Semaine-21-9980567,bus,Bus,21,21,21221,"Lausanne, Pont Chauderon",Verrière,A,,2026-09-22 12:05:00+00:00,2026-09-22 12:08:12+00:00,,True,3.2,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:05:00+02:00,2026-09-22 14:08:12+02:00,2026-09-22,14,Tuesday,False,0.26021666666666665
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1096,2026-09-22,ch:1:sjyid:100122:plan2:m2_0027,metro,Metro,m2,m2,720027,"Lausanne, Ouchy-Olympique","Epalinges, Croisettes",,,2026-09-22 12:06:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:06:00+02:00,,2026-09-22,14,Tuesday,False,1.2602166666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1101,2026-09-22,ch:1:sjyid:100122:plan2:m2_0242,metro,Metro,m2,m2,720242,"Epalinges, Croisettes","Lausanne, Ouchy-Olympique",,,2026-09-22 12:06:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:06:00+02:00,,2026-09-22,14,Tuesday,False,1.2602166666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2893,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-01-50-Semaine-1-10019152,bus,Bus,1,1,1112,"Ecublens VD, EPFL/Colladon",Blécherette,A,,2026-09-22 12:06:00+00:00,2026-09-22 12:08:30+00:00,,True,2.5,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:06:00+02:00,2026-09-22 14:08:30+02:00,2026-09-22,14,Tuesday,False,1.2602166666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2814,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-21-50-Semaine-21-9980455,bus,Bus,21,21,21088,"Paudex, Verrière",Blécherette,D,,2026-09-22 12:07:00+00:00,2026-09-22 12:09:30+00:00,,True,2.5,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:07:00+02:00,2026-09-22 14:09:30+02:00,2026-09-22,14,Tuesday,False,2.2602166666666665
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2892,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-01-50-Semaine-1-10019023,bus,Bus,1,1,1272,"Lausanne, Blécherette",EPFL/Colladon,B,,2026-09-22 12:08:00+00:00,2026-09-22 12:14:36+00:00,,True,6.6,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:08:00+02:00,2026-09-22 14:14:36+02:00,2026-09-22,14,Tuesday,False,3.2602166666666665
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1096,2026-09-22,ch:1:sjyid:100122:plan2:m2_0081,metro,Metro,m2,m2,720081,"Lausanne, Ouchy-Olympique","Epalinges, Croisettes",,,2026-09-22 12:10:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:10:00+02:00,,2026-09-22,14,Tuesday,False,5.2602166666666665
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2814,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT2-03-20-Semaine-3-9715634,bus,Bus,3,3,3068,"Lausanne, gare",Maillefer,D,,2026-09-22 12:10:00+00:00,2026-09-22 12:10:00+00:00,,True,0.0,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:10:00+02:00,2026-09-22 14:10:00+02:00,2026-09-22,14,Tuesday,False,5.2602166666666665
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1101,2026-09-22,ch:1:sjyid:100122:plan2:m2_0296,metro,Metro,m2,m2,720296,"Epalinges, Croisettes","Lausanne, Ouchy-Olympique",,,2026-09-22 12:10:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:10:00+02:00,,2026-09-22,14,Tuesday,False,5.2602166666666665
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2893,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-21-50-Semaine-21-9980479,bus,Bus,21,21,21220,"Lausanne, Blécherette",Verrière,A,,2026-09-22 12:10:00+00:00,2026-09-22 12:14:36+00:00,,True,4.6,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:10:00+02:00,2026-09-22 14:14:36+02:00,2026-09-22,14,Tuesday,False,5.2602166666666665
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2815,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-20-50-Semaine-20-9969516,bus,Bus,20,20,20050,"Lausanne, gare",Blécherette,C,,2026-09-22 12:11:00+00:00,2026-09-22 12:11:00+00:00,,True,0.0,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:11:00+02:00,2026-09-22 14:11:00+02:00,2026-09-22,14,Tuesday,False,6.2602166666666665
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1096,2026-09-22,ch:1:sjyid:100122:plan2:m2_0135,metro,Metro,m2,m2,720135,"Lausanne, Ouchy-Olympique","Epalinges, Croisettes",,,2026-09-22 12:13:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:13:00+02:00,,2026-09-22,14,Tuesday,False,8.260216666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1101,2026-09-22,ch:1:sjyid:100122:plan2:m2_0392,metro,Metro,m2,m2,720392,"Epalinges, Croisettes","Lausanne, Ouchy-Olympique",,,2026-09-22 12:13:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:13:00+02:00,,2026-09-22,14,Tuesday,False,8.260216666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2893,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-01-50-Semaine-1-10019153,bus,Bus,1,1,1113,"Ecublens VD, EPFL/Colladon",Blécherette,A,,2026-09-22 12:14:00+00:00,2026-09-22 12:14:48+00:00,,True,0.8,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:14:00+02:00,2026-09-22 14:14:48+02:00,2026-09-22,14,Tuesday,False,9.260216666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2892,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-01-50-Semaine-1-10019024,bus,Bus,1,1,1273,"Lausanne, Blécherette",EPFL/Colladon,B,,2026-09-22 12:16:00+00:00,2026-09-22 12:16:54+00:00,,True,0.9,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:16:00+02:00,2026-09-22 14:16:54+02:00,2026-09-22,14,Tuesday,False,11.260216666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1096,2026-09-22,ch:1:sjyid:100122:plan2:m2_0243,metro,Metro,m2,m2,720243,"Lausanne, Ouchy-Olympique","Epalinges, Croisettes",,,2026-09-22 12:17:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:17:00+02:00,,2026-09-22,14,Tuesday,False,12.260216666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2814,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-21-50-Semaine-21-9980456,bus,Bus,21,21,21089,"Paudex, Verrière",Blécherette,D,,2026-09-22 12:17:00+00:00,2026-09-22 12:19:00+00:00,,True,2.0,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:17:00+02:00,2026-09-22 14:19:00+02:00,2026-09-22,14,Tuesday,False,12.260216666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1101,2026-09-22,ch:1:sjyid:100122:plan2:m2_0190,metro,Metro,m2,m2,720190,"Epalinges, Croisettes","Lausanne, Ouchy-Olympique",,,2026-09-22 12:17:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:17:00+02:00,,2026-09-22,14,Tuesday,False,12.260216666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2814,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT2-03-20-Semaine-3-9715635,bus,Bus,3,3,3069,"Lausanne, gare",Maillefer,D,,2026-09-22 12:20:00+00:00,2026-09-22 12:20:00+00:00,,True,0.0,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:20:00+02:00,2026-09-22 14:20:00+02:00,2026-09-22,14,Tuesday,False,15.260216666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2893,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-21-50-Semaine-21-9980480,bus,Bus,21,21,21222,"Lausanne, Blécherette",Verrière,A,,2026-09-22 12:20:00+00:00,2026-09-22 12:22:18+00:00,,True,2.3,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:20:00+02:00,2026-09-22 14:22:18+02:00,2026-09-22,14,Tuesday,False,15.260216666666668
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1096,2026-09-22,ch:1:sjyid:100122:plan2:m2_0297,metro,Metro,m2,m2,720297,"Lausanne, Ouchy-Olympique","Epalinges, Croisettes",,,2026-09-22 12:21:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:21:00+02:00,,2026-09-22,14,Tuesday,False,16.26021666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1101,2026-09-22,ch:1:sjyid:100122:plan2:m2_0514,metro,Metro,m2,m2,720514,"Epalinges, Croisettes","Lausanne, Ouchy-Olympique",,,2026-09-22 12:21:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:21:00+02:00,,2026-09-22,14,Tuesday,False,16.26021666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2893,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-01-50-Semaine-1-10019154,bus,Bus,1,1,1114,"Ecublens VD, EPFL/Colladon",Blécherette,A,,2026-09-22 12:21:00+00:00,2026-09-22 12:22:24+00:00,,True,1.4,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:21:00+02:00,2026-09-22 14:22:24+02:00,2026-09-22,14,Tuesday,False,16.26021666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2892,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-01-50-Semaine-1-10019025,bus,Bus,1,1,1274,"Lausanne, Blécherette",EPFL/Colladon,B,,2026-09-22 12:23:00+00:00,2026-09-22 12:29:24+00:00,,True,6.4,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:23:00+02:00,2026-09-22 14:29:24+02:00,2026-09-22,14,Tuesday,False,18.26021666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1096,2026-09-22,ch:1:sjyid:100122:plan2:m2_0393,metro,Metro,m2,m2,720393,"Lausanne, Ouchy-Olympique","Epalinges, Croisettes",,,2026-09-22 12:24:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:24:00+02:00,,2026-09-22,14,Tuesday,False,19.26021666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1101,2026-09-22,ch:1:sjyid:100122:plan2:m2_0444,metro,Metro,m2,m2,720444,"Epalinges, Croisettes","Lausanne, Ouchy-Olympique",,,2026-09-22 12:24:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:24:00+02:00,,2026-09-22,14,Tuesday,False,19.26021666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2815,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-20-50-Semaine-20-9969517,bus,Bus,20,20,20051,"Lausanne, gare",Blécherette,C,,2026-09-22 12:26:00+00:00,2026-09-22 12:26:00+00:00,,True,0.0,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:26:00+02:00,2026-09-22 14:26:00+02:00,2026-09-22,14,Tuesday,False,21.26021666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:2814,2026-09-22,ch:1:sjyid:100122:plan1:2026_ATT5-21-50-Semaine-21-9980457,bus,Bus,21,21,21090,"Paudex, Verrière",Blécherette,D,,2026-09-22 12:27:00+00:00,2026-09-22 12:27:00+00:00,,True,0.0,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:27:00+02:00,2026-09-22 14:27:00+02:00,2026-09-22,14,Tuesday,False,22.26021666666667
20260922_120440,2026-09-22 12:04:44.387000+00:00,Lausanne,local,ch:1:sloid:92050,"Lausanne, gare",ch:1:sloid:92050:0:1096,2026-09-22,ch:1:sjyid:100122:plan2:m2_0191,metro,Metro,m2,m2,720191,"Lausanne, Ouchy-Olympique","Epalinges, Croisettes",,,2026-09-22 12:28:00+00:00,,,False,,2026-09-22 14:04:44.387000+02:00,2026-09-22 14:28:00+02:00,,2026-09-22,14,Tuesday,False,23.26021666666667
